URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Brand,Colour,Ear Placement,Form Factor,Impedance
https://www.amazon.in/Noise-Wireless-Metallic-Playtime-Instacharge/dp/B0D4QLT8WG/ref=sr_1_49?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.ECIg8Z20telhIjRUjPySAeKSdIpfUa8gT648uF2IKFki2_5uZcy5fPGvZrhWD3Ne9n-ONM7b2D5NBWHBOnUqBZOlGyQyzHV_YXyZE83WLB1a0FjEVwv3500CDSh92gZQy16ilCYICcwKBn6qgXzcMoYZViEgLFxkqnsnRzMO1WT8cfAEyAfguL2LNbN_U6UuQCWa0MozOsd4ice-a_w52mGQz2zIx5Wj8CmQzXbIU9w.qCe3Dlul1H9QVYVn1voa42Q_zu3DsPJqDWptGbCeKUM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559896&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-49&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Pro Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30Db), 60H of Playtime, Dual Pairing, Instacharge(10 Min=200 Min), BT V5.3(Chrome Black)",Noise,4999,1299,74,3.8,6035,Noise,Chrome Black,In Ear,True Wireless,N/A
https://www.amazon.in/boAt-Airdopes-300-Experience-Multipoint/dp/B0D3DK779N/ref=sr_1_37?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.ECIg8Z20telhIjRUjPySAeKSdIpfUa8gT648uF2IKFki2_5uZcy5fPGvZrhWD3Ne9n-ONM7b2D5NBWHBOnUqBZOlGyQyzHV_YXyZE83WLB1a0FjEVwv3500CDSh92gZQy16ilCYICcwKBn6qgXzcMoYZViEgLFxkqnsnRzMO1WT8cfAEyAfguL2LNbN_U6UuQCWa0MozOsd4ice-a_w52mGQz2zIx5Wj8CmQzXbIU9w.qCe3Dlul1H9QVYVn1voa42Q_zu3DsPJqDWptGbCeKUM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559896&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-37&xpid=DvhqFOmo_oiqT,"boAt Airdopes 300, Cinematic Spatial Audio, 50HRS Battery, 4Mic AI ENx, Fast Charge, App Support, Low Latency, IPX4, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Chrome White)",boAt,6490,974,85,4.0,6458,boAt,Chrome White,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MK1KB/ref=sr_1_47?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.ECIg8Z20telhIjRUjPySAeKSdIpfUa8gT648uF2IKFki2_5uZcy5fPGvZrhWD3Ne9n-ONM7b2D5NBWHBOnUqBZOlGyQyzHV_YXyZE83WLB1a0FjEVwv3500CDSh92gZQy16ilCYICcwKBn6qgXzcMoYZViEgLFxkqnsnRzMO1WT8cfAEyAfguL2LNbN_U6UuQCWa0MozOsd4ice-a_w52mGQz2zIx5Wj8CmQzXbIU9w.qCe3Dlul1H9QVYVn1voa42Q_zu3DsPJqDWptGbCeKUM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559896&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-47&xpid=DvhqFOmo_oiqT,"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 Min=200 Min), 13Mm Driver, Low Latency, BT V5.2 (Mint Green)",Noise,3499,700,80,3.8,28491,Noise,Mint Green,In Ear,In Ear,N/A
https://www.amazon.in/boAt-Airdopes-Ultra-Pro-Bluetooth/dp/B0DPXCM5NC/ref=sr_1_51?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.ECIg8Z20telhIjRUjPySAeKSdIpfUa8gT648uF2IKFki2_5uZcy5fPGvZrhWD3Ne9n-ONM7b2D5NBWHBOnUqBZOlGyQyzHV_YXyZE83WLB1a0FjEVwv3500CDSh92gZQy16ilCYICcwKBn6qgXzcMoYZViEgLFxkqnsnRzMO1WT8cfAEyAfguL2LNbN_U6UuQCWa0MozOsd4ice-a_w52mGQz2zIx5Wj8CmQzXbIU9w.qCe3Dlul1H9QVYVn1voa42Q_zu3DsPJqDWptGbCeKUM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559896&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-51&xpid=DvhqFOmo_oiqT,"boAt Airdopes Ultra Pro (2025 Launch), 100Hrs Battery, Dual Pairing, Spatial Audio,App Support, Fast Charge,4Mics ENx, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Gunmetal Black)",boAt,6990,1649,77,3.8,551,boAt,Gunmetal Black,In Ear,In Ear,N/A
https://www.amazon.in/Redmi-Bluetooth-Cancellation-Playback-Symphony/dp/B0D7ZKC284/ref=sr_1_52?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.ECIg8Z20telhIjRUjPySAeKSdIpfUa8gT648uF2IKFki2_5uZcy5fPGvZrhWD3Ne9n-ONM7b2D5NBWHBOnUqBZOlGyQyzHV_YXyZE83WLB1a0FjEVwv3500CDSh92gZQy16ilCYICcwKBn6qgXzcMoYZViEgLFxkqnsnRzMO1WT8cfAEyAfguL2LNbN_U6UuQCWa0MozOsd4ice-a_w52mGQz2zIx5Wj8CmQzXbIU9w.qCe3Dlul1H9QVYVn1voa42Q_zu3DsPJqDWptGbCeKUM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559896&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-52&xpid=DvhqFOmo_oiqT,"Redmi Buds 5C Bluetooth TWS in Ear Earbuds, Up to 40Db Hybrid Noise Cancellation, Quad Mic, Custom Eq, 10Mins Charge for 2Hours Life, Up to 36Hrs Playback, Gaming TWS| Symphony Blue",Redmi,4999,1550,69,4.0,3531,Redmi,Symphony Blue,In Ear,True Wireless,32 Ohm
https://www.amazon.in/Mivi-DuoPods-Earbuds-Dimension-Soundstage/dp/B0DJ2W93L8/ref=sr_1_53?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-53&xpid=DvhqFOmo_oiqT,"Mivi DuoPods i7 in Ear Ear Buds Wireless -The 3rd Dimension of Sound with 3D Soundstage, High Fidelity Drivers, Advanced Audio Codec for Lossless Audio Earbuds, Made in India",Mivi,4999,900,82,3.8,552,Mivi,Pearl Black,In Ear,In Ear,N/A
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Controls/dp/B0DTK5HVRB/ref=sr_1_66?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-66&xpid=DvhqFOmo_oiqT,"GOBOULT x Mustang Dyno TWS Earbuds with 60H Playtime, App Support, Dual Pairing, 4 Mics ENC, 45ms Low Latency, 13mm Drivers, Touch Controls, Made in India, IPX5 Ear Buds Wireless (Silver)",GOBOULT,4999,1199,76,4.1,9295,GOBOULT,Dyno Silver,In Ear,In Ear,32 Ohm
https://www.amazon.in/Boult-Launched-Wireless-Breathing-Bluetooth/dp/B0CQ4MMP63/ref=sr_1_54?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-54&xpid=DvhqFOmo_oiqT,"GOBOULT Astra Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers, TWS Ear Buds, Made in India (Black Gloss)",GOBOULT,3499,1085,69,4.2,1515,GOBOULT,Black Gloss,In Ear,In Ear,32 Ohm
https://www.amazon.in/Boult-Wireless-Bluetooth-Earbuds-Playtime/dp/B0DFMFX3S5/ref=sr_1_55?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-55&xpid=DvhqFOmo_oiqT,"GOBOULT K10 Truly Wireless Bluetooth in Ear Earbuds with 50H Playtime, 4 Mic Clear Calling, 45ms Low Latency, 10mm Drivers, Touch Control, Type-C Fast Charging,TWS Ear Buds Wireless (Pure Black)",GOBOULT,2499,699,72,4.0,5940,GOBOULT,K10 Pure Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/Launched-Bluetooth-Playtime-Charging-Wireless/dp/B0DZ12NCD7/ref=sr_1_65?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-65&xpid=DvhqFOmo_oiqT,"GOBOULT Astra Neo Bluetooth in Ear Earbuds with 70H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Fast Charging, 4 EQ Modes, Bluetooth 5.4, Low Latency Gaming, Made in India, Wireless Earbud (White)",GOBOULT,3499,1015,71,4.0,481,GOBOULT,White,In Ear,In Ear,32 Ohm
https://www.amazon.in/boAt-Airdopes-800-Detection-Interstellar/dp/B0D1V9FYMK/ref=sr_1_58?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-58&xpid=DvhqFOmo_oiqT,"boAt Airdopes 800, Dolby Audio, Adaptive EQ by Mimi, 4Mics AI ENx, App Support, Fast Charge, Low Latency, IPX5, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Interstellar Blue)",boAt,6490,1493,77,4.0,5939,boAt,Interstellar Blue,On Ear,In Ear,0.01 Ohm
https://www.amazon.in/soundcore-Cancelling-Adaptive-Powerful-Bluetooth/dp/B0CRTYZG5C/ref=sr_1_57?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-57&xpid=DvhqFOmo_oiqT,"soundcore R50I NC by Anker Noise Cancelling in Ear Earbuds,Strong 42Db Adaptive Noise Cancelling,Powerful Bass,45H Playtime,2-in-1 Case and Phone Stand,Ip54,Fast Charge 10Min=120 Min,Bluetooth 5.4",soundcore,5598,1511,73,3.9,12982,soundcore,Black,In Ear,In Ear,N/A
https://www.amazon.in/boAt-Airdopes-800-HiDef-Bluetooth/dp/B0DGTTPPT2/ref=sr_1_67?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-67&xpid=DvhqFOmo_oiqT,"boAt Airdopes 800 HiDef, Hi-Res Audio LDAC, 4Mic ENx, App Support, ASAP Charge, IPX5, Low Latency, Dual Pairing, BTv5.3, Bluetooth TWS in Ear Earbuds Wireless Earphones (Graphite Grey)",boAt,7490,1498,80,4.0,5939,boAt,Graphite Grey w/ HiDef,In Ear,True Wireless,N/A
https://www.amazon.in/boAt-Airdopes-Bluetooth-Wireless-Earphones/dp/B0DPWJYQK1/ref=sr_1_52?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-52&xpid=DvhqFOmo_oiqT,"boAt Airdopes 111v2, Premium Leather Finish, 4Mics ENx, 50HRS Battery, 13mm Drivers, Fast Charge, Dual Pair, v5.4 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Classic Black)",boAt,4990,1098,78,3.9,10192,boAt,Classic Black,In Ear,True Wireless,N/A
https://www.amazon.in/soundcore-Wireless-Bluetooth-Water-Resistant-Customization/dp/B0DCVPD66R/ref=sr_1_63?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-63&xpid=DvhqFOmo_oiqT,"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization (Blue)",soundcore,2998,899,70,4.1,47911,soundcore,Blue,In Ear,In Ear,N/A
https://www.amazon.in/pTron-Bassbuds-Bluetooth-Headphones-Assistant/dp/B0F62JBFBS/ref=sr_1_68?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-68&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Spark in-Ear TWS Earbuds with Stereo Sound, 40Hrs Playtime, Stereo Calls, Bluetooth V5.3 Headphones with Quick Pairing, Touch Control, Voice Assistant, Type C Charging & IPX5 (Black)",pTron,1999,540,73,4.1,1507,pTron,Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/boAt-Airdopes-121-Pro-Plus/dp/B0D49ZS9MT/ref=sr_1_56?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-56&xpid=DvhqFOmo_oiqT,"boAt Airdopes 121 Pro Plus, 100HRS Battery, 4Mics ENx, 50ms Low Latency, Fast Charge, LED Display, IPX5, v5.3 Bluetooth in Ear Earbuds, TWS Ear Buds Wireless Earphones with mic (Black)",boAt,4990,999,80,3.7,25674,boAt,Black,In Ear,In Ear,N/A
https://www.amazon.in/Redmi-Bluetooth-Cancellation-Playback-Symphony/dp/B0D7ZKC284/ref=sr_1_51?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-51&xpid=DvhqFOmo_oiqT,"Redmi Buds 5C Bluetooth TWS in Ear Earbuds, Up to 40Db Hybrid Noise Cancellation, Quad Mic, Custom Eq, 10Mins Charge for 2Hours Life, Up to 36Hrs Playback, Gaming TWS| Symphony Blue",Redmi,4999,1550,69,4.0,3531,Redmi,Symphony Blue,In Ear,True Wireless,32 Ohm
https://www.amazon.in/Portronics-Earphones-Powerful-Controls-Compatibility/dp/B0DDHM6D3L/ref=sr_1_64?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-64&xpid=DvhqFOmo_oiqT,"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)",Portronics,799,248,69,4.0,3257,Portronics,White,In Ear,In Ear,45 Ohm
https://www.amazon.in/JBL-C200SI-Ear-Headphones-Metal/dp/B07DFYSGS3/ref=sr_1_61?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-61&xpid=DvhqFOmo_oiqT,"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gun Metal)",JBL,1499,750,50,3.9,65383,JBL,Gun Metal,In Ear,In Ear,16 Ohm
https://www.amazon.in/realme-Bluetooth-Earbuds-Playback-Charging/dp/B0DZCMK5JN/ref=sr_1_62?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.mIPy4_EwEsbEnSW0Wk2GIydM_1tIL7EhMsc5EWab1cf3Vf7gg3dzbTNHZLKF7jz4xZ9KU-kPQeWiTq4dzX_N6GrzhJHE3joVJnbxq-sqrT8hBafgsUTaTHWVEETlxt2JZscW-cWjrl4XHHgKYnFtVpN4KYORzRncSnIB6t_XfWrCjenMvfV9kZse6ZMvKXdLpnqiZD3hF4r5JJiZLdRfgezHIo7mL8CpymDHFY3am7I.21tfSZ4ZlSbDuaD-_XaRsLietsQ7BH8XHuGP_xSUwfI&dib_tag=se&keywords=earbuds+under+2000&qid=1758559900&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-62&xpid=DvhqFOmo_oiqT,"realme Buds T200 Lite Bluetooth in Ear Earbuds,4 Mic, AI ENC for Calls,48 Hours Total Playback with Fast Charging and Ultra Low Latency Gaming TWS,Google Fast Pair,with mic (Storm Grey)",realme,1999,1000,50,4.0,27190,realme,Storm Grey,In Ear,True Wireless,32 Ohm
https://www.amazon.in/Boult-Wireless-Bluetooth-Playtime-Controls/dp/B0DSG8SNXH/ref=sr_1_80?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-80&xpid=DvhqFOmo_oiqT,"GOBOULT Z20 Truly Wireless Bluetooth Ear Buds with 51H Playtime, Zen Calling ENC Mic, Made in India, Low Latency Gaming, Touch Controls, Rich Bass Drivers, TWS Earbuds Bluetooth Wireless (Pine Green)",GOBOULT,5499,715,87,4.0,5089,GOBOULT,Z20 Pine Green,In Ear,In Ear,32 Ohm
https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0CQJWMMG7/ref=sr_1_72?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-72&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Carbon Black)",Noise,3499,805,77,3.9,11579,Noise,Black,In Ear,True Wireless,N/A
