URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Brand,Capacity,Colour,Product Dimensions,Special Feature
https://www.amazon.in/Bosch-GWS-600-Professional-Grinder/dp/B01K4Q3Q9G/ref=sr_1_33?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PeaY85V5yjoNY1SNBaKuvHgL3zUaKaBxNRc8NvmRI7HnhFrH-RciRcKIH_YpC3loJ2gr0eyfSJ9Z7VXZoQd5n5Vgwvt_fGcnYmam2EuzyyzBjhnzxEYceFUuEEtvlU-bhOJ28QRD4xgsemMnRLuP4dcB8vlT89o5j4EzM2o1t-N8R6VFctpaXy-0mz8F6i-KlwY-R9iRDtNHn8u8NKMzqXJfZQRqeYG3fqeJXCkhJt8.B1Ld7CGMr5FuPQOn4HoIc1_FZDjtQb07ALYMggZCkcE&dib_tag=se&keywords=grinder&qid=1759257055&sprefix=grinder%2Caps%2C236&sr=8-33&xpid=MNd-klT5-OOoW,BOSCH Professional GWS 600 Angle Grinder | 670W Power | No-load Speed of 11000 RPM | Versatile Cutting and Grinding Tool | M10 Grinding Spindle Thread | 100 mm Disc | 1 Year Warranty,Bosch,4000,2000,50,4.3,28078,Bosch,N/A,N/A,31L x 12W x 9.2H Centimeters,N/A
https://www.amazon.in/Havells-Resistant-Blending-Manufacturer-Warranty/dp/B0D7VF87F4/ref=sr_1_51?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PeaY85V5yjoNY1SNBaKuvHgL3zUaKaBxNRc8NvmRI7HnhFrH-RciRcKIH_YpC3loJ2gr0eyfSJ9Z7VXZoQd5n5Vgwvt_fGcnYmam2EuzyyzBjhnzxEYceFUuEEtvlU-bhOJ28QRD4xgsemMnRLuP4dcB8vlT89o5j4EzM2o1t-N8R6VFctpaXy-0mz8F6i-KlwY-R9iRDtNHn8u8NKMzqXJfZQRqeYG3fqeJXCkhJt8.B1Ld7CGMr5FuPQOn4HoIc1_FZDjtQb07ALYMggZCkcE&dib_tag=se&keywords=grinder&qid=1759257055&sprefix=grinder%2Caps%2C236&sr=8-51&xpid=MNd-klT5-OOoW,Havells Capture 500W Mixer Grinder 3 Stainless Steel Jars | 21000 RPM High-Speed Motor | Rust-Resistant 304 SS Blades | 1.5L Large Blending Jar | Overheat Protection | 1-Year Warranty (Black),Havells,3995,2199,45,4.1,7500,Havells,2700 Milliliters,Black,31D x 24W x 20H Centimeters,"Adjustable Speed Control, Heavy Duty, Overheat Protection, Overload Protection, Rust Resistant"
https://www.amazon.in/Butterfly-Rhino-2-Litre-Grinder-Cherry/dp/B00FXLNKRQ/ref=sr_1_44?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PeaY85V5yjoNY1SNBaKuvHgL3zUaKaBxNRc8NvmRI7HnhFrH-RciRcKIH_YpC3loJ2gr0eyfSJ9Z7VXZoQd5n5Vgwvt_fGcnYmam2EuzyyzBjhnzxEYceFUuEEtvlU-bhOJ28QRD4xgsemMnRLuP4dcB8vlT89o5j4EzM2o1t-N8R6VFctpaXy-0mz8F6i-KlwY-R9iRDtNHn8u8NKMzqXJfZQRqeYG3fqeJXCkhJt8.B1Ld7CGMr5FuPQOn4HoIc1_FZDjtQb07ALYMggZCkcE&dib_tag=se&keywords=grinder&qid=1759257055&sprefix=grinder%2Caps%2C236&sr=8-44&xpid=MNd-klT5-OOoW,Butterfly Rhino 2 Litres Table-Top Wet Grinder | 150 Watts | Shockproof ABS Body | 4-way Grinding | Easy Clean & Maintenance | Stainless Steel Drum | 2 Years Manufacturer's Warranty | Cherry Red,Butterfly,5057,3569,29,3.9,5714,Butterfly,N/A,Cherry,48L x 31W x 31H Centimeters,N/A
https://www.amazon.in/DGMR-ENGG-WORKS-YJ666-Grinder/dp/B07R4FKFM6/ref=sr_1_38?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PeaY85V5yjoNY1SNBaKuvHgL3zUaKaBxNRc8NvmRI7HnhFrH-RciRcKIH_YpC3loJ2gr0eyfSJ9Z7VXZoQd5n5Vgwvt_fGcnYmam2EuzyyzBjhnzxEYceFUuEEtvlU-bhOJ28QRD4xgsemMnRLuP4dcB8vlT89o5j4EzM2o1t-N8R6VFctpaXy-0mz8F6i-KlwY-R9iRDtNHn8u8NKMzqXJfZQRqeYG3fqeJXCkhJt8.B1Ld7CGMr5FuPQOn4HoIc1_FZDjtQb07ALYMggZCkcE&dib_tag=se&keywords=grinder&qid=1759257055&sprefix=grinder%2Caps%2C236&sr=8-38&xpid=MNd-klT5-OOoW,"DGMR ENGG WORKS YJ666 150W Wet Grinder, Orange and Grey",DGMR ENGG WORKS,5555,3000,46,3.9,1584,DGMR ENGG WORKS,2 litres,Orange and grey,20D x 12W x 12H Centimeters,"Heavy Duty, Rust Resistant"
https://www.amazon.in/Sujata-Powermatic-Watts-Juicer-Grinder/dp/B071113J7M/ref=sr_1_48?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PeaY85V5yjoNY1SNBaKuvHgL3zUaKaBxNRc8NvmRI7HnhFrH-RciRcKIH_YpC3loJ2gr0eyfSJ9Z7VXZoQd5n5Vgwvt_fGcnYmam2EuzyyzBjhnzxEYceFUuEEtvlU-bhOJ28QRD4xgsemMnRLuP4dcB8vlT89o5j4EzM2o1t-N8R6VFctpaXy-0mz8F6i-KlwY-R9iRDtNHn8u8NKMzqXJfZQRqeYG3fqeJXCkhJt8.B1Ld7CGMr5FuPQOn4HoIc1_FZDjtQb07ALYMggZCkcE&dib_tag=se&keywords=grinder&qid=1759257055&sprefix=grinder%2Caps%2C236&sr=8-48&xpid=MNd-klT5-OOoW,"Sujata Powermatic Plus Juicer Mixer Grinder|900 Watts Double Ball Bearing Motor|22000 RPM|Non-Stop 90 Mins Running|2 Jars including 1750ml Blender, 1000ml Grinder Jar| (White)",Sujata,9504,5607,41,4.4,13917,Sujata,N/A,White,27D x 50W x 36H Centimeters,"Adjustable Speed Control, Shockproof"
https://www.amazon.in/Voltas-Beko-Powerfull-Technology-G5003HP-WH/dp/B0F62P8HGY/ref=sr_1_64?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-64&xpid=MNd-klT5-OOoW,"Voltas Beko, A Tata Product Powerfull 500 W Mixer Grinder with GrindX Technology (G5003HP-WH | 3 Jars | White)",Voltas Beko,4490,1599,66,3.9,70,Voltas Beko,N/A,White,21D x 18.2W x 38.5H Centimeters,"Adjustable Speed Control, Low Noise, Overload Protection, Powerfull 500 Watt Motor, Safety Lock"
https://www.amazon.in/ACTIVA-Smoothies-Powerful-Technology-warranty-Black/dp/B0BDZWMGZ1/ref=sr_1_57?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-57&xpid=MNd-klT5-OOoW,"ACTIVA Easy Mix Nutri 2 Jar Mixer Grinder for Smoothies, Chutney & Shakes, Long Lasting Shock Proof Abs Body, Powerful 500 Watt Heavy Duty Motor With Nano Grinding Technology, 2 Years warranty-Black",ACTIVA,2290,1099,52,4.2,3890,ACTIVA,2.3 litres,Black,29D x 23W x 21H Centimeters,"Easy to clean, Good Quality, Heavy Duty"
https://www.amazon.in/Hercules-Mixer-Warranty-Chuntney-Capacity/dp/B0DG5HBJRZ/ref=sr_1_68?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-68&xpid=MNd-klT5-OOoW,"Cello Hercules Mixer Grinder 750 Watt Black | 3 Stainless Steel Jars & 1 Juicer Jar | For Chutney, Juice and Shakes | For Grinding Wet & Dry Ingredients | Overload Protection | 2 Years Warranty",CELLO,5295,2499,55,3.9,325,CELLO,N/A,Black,47D x 24.5W x 26.5H Centimeters,N/A
https://www.amazon.in/Bullet-High-Power-Multi-Function-Blending-Grinding/dp/B0DP9H6GQX/ref=sr_1_65?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-65&xpid=MNd-klT5-OOoW,"Cadlec Bullet 3 Jar Mixer Grinder | High-Power Motor Juicer | Blender & Mixer | Durable ABS Body | Multi-Function for Juicing, Blending & Grinding | 2-Year Warranty",CADLEC,3499,1199,66,4.2,130,CADLEC,0.5 litres,Black,11.5D x 13.8W x 7.9H Centimeters,"Adjustable Speed Control, Anti-Skid, Leak-Proof Jars"
https://www.amazon.in/Prestige-Astra-Neo-Mixer-Grinder/dp/B0FNNBTQNF/ref=sr_1_60?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-60&xpid=MNd-klT5-OOoW,"Prestige 750W Astra Neo Mixer Grinder with 4 Jars(3 Stainless Steel Jars,1 Juicer Jar)|1500ml wet Jar,1000ml dry jar,1500ml juice jar,300ml chutney jar|Stacking space for storage|2Y product warranty",Prestige,6245,2623,58,N/A,N/A,Prestige,N/A,Blue,21.7D x 39W x 38.5H Centimeters,"Juicer Jar, Powerful Motor, Sharp Blades, Steel Jars, Sturdy Handles"
https://www.amazon.in/Longway-Sage-Grinding-Powerful-Warranty/dp/B0C24NDQK4/ref=sr_1_61?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-61&xpid=MNd-klT5-OOoW,"Longway Sage 500 Watt Juicer Mixer Grinder with 2 Jars for Grinding, Mixing, Juicing with Powerful Motor | 1 Year Warranty | (Gray & Black, 2 Jars)",LONGWAY,2499,950,62,3.9,952,LONGWAY,0.6 litres,Gray,26D x 18W x 23H Centimeters,Adjustable Speed Control
https://www.amazon.in/Havells-Vitonica-Grinder-Stainless-Jar/dp/B0872G7DT4/ref=sr_1_66?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-66&xpid=MNd-klT5-OOoW,Havells Vitonica 500Watts Juicer Mixer Grinder with 3 Bigger Size Jars | Rust Resistant 304SS Sieve | Large Size Pulp Container | 1.75 Ltr Break Resistant Jar | 5 Yr Motor Manufacturer Warranty (Blue),Havells,5995,2998,50,3.8,3354,Havells,2 litres,White and Blue,31D x 38W x 32.5H Centimeters,Foldable
https://www.amazon.in/Primwand-Electric-Stainless-One-Touch-Grinding/dp/B0FKHHN216/ref=sr_1_53?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-53&xpid=MNd-klT5-OOoW,"Primwand Electric Herb & Spice Grinder 200W | Stainless Steel 4 Blade Grinder for Dry Masala, Coffee Beans, Nuts & Grains | One-Touch Push Button | Compact & Durable Grinding Machine for Kitchen Use",Primwand,1099,495,55,3.4,7,Primwand,N/A,Multicolor,10L x 10W x 19H Centimeters,N/A
https://www.amazon.in/Etekcity-Grinder-Functional-Seasonings-Stainless/dp/B0F74PN5F2/ref=sr_1_54?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-54&xpid=MNd-klT5-OOoW,Etekcity Grinder Machine for Kitchen Mixer Grinder Multi Functional Coffee Herbs Spices Nuts Grain Seasonings Spices Mill Powder Machine Stainless Steel Mixie for Kitchen,Etekcity,999,450,55,4.1,20415,Etekcity,N/A,Multicolor,6L x 4W x 10H Centimeters,N/A
https://www.amazon.in/Orient-Electric-Kitchen-MGKK50B3-500-Watt/dp/B01M3SYQ7P/ref=sr_1_49?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-49&xpid=MNd-klT5-OOoW,Orient Electric 500W mixer grinder | Kitchen Kraft 500 MGKK50B3 with 3 SS jars | Longer life balanced coil motor | ABS body | Uniform grinding | 5 years motor warranty,Orient Electric,3190,1786,44,4.0,10633,Orient Electric,1.2 litres,White,22.5D x 21W x 50H Centimeters,5 years motor warranty
https://www.amazon.in/Sowbaghya-Grinder-Kitchen-Batter-Indian/dp/B0CQJYB24C/ref=sr_1_62?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-62&xpid=MNd-klT5-OOoW,SOWBAGHYA Mint 2Ltr Table Top Wet Grinder | Heavy Duty Motor | Ideal for Your Kitchen | 2Ltr Wet Grinder for All Kinds of Batter for South Indian Dishes | ABS (Black),SOWBAGHYA,6499,3379,48,3.7,70,SOWBAGHYA,2 litres,Black,40L x 80W x 32H Centimeters,N/A
https://www.amazon.in/HL7770-00-Powerful-MicroGrind-technology/dp/B0DVSVT1G9/ref=sr_1_63?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-63&xpid=MNd-klT5-OOoW,"Philips HL7770/00 Mixer Grinder, 800 Watt Powerful motor, 3 Jars, MicroGrind technology : Grind even 1 pepper; Choose Coarse, Fine, or Superfine for perfect textures every time",PHILIPS,5195,4000,23,4.2,4166,PHILIPS,2.9 litres,Grey,38.5D x 32W x 23.8H Centimeters,Adjustable Speed Control
https://www.amazon.in/Bajaj-Nutri-Pro-Features-Adjustable-Multifunctional/dp/B0CFDSRQVT/ref=sr_1_58?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-58&xpid=MNd-klT5-OOoW,Bajaj Rex Mixer Grinder 500W | Mixie For Kitchen With Nutri-Pro Features | 3 SS Mixer Jars For Heavy Duty Grinding | Adjustable Speed Control | Multifunctional Blade System | 2 Yr Warranty【Purple】,Bajaj,3800,1999,47,3.8,1682,Bajaj,2.4 litres,Purple,22.4D x 13.3W x 22.8H Centimeters,Built In Grinder
https://www.amazon.in/Ponmani-Power-Plus-Table-Grinder/dp/B01MFX6MD9/ref=sr_1_69?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-69&xpid=MNd-klT5-OOoW,"Ponmani Power Plus - 3Ltr Tilting Wet Grinder (Red, 225W Copper Motor, Fast Grinding)",Ponmani,10950,8141,26,4.3,660,Ponmani,N/A,N/A,30L x 29W x 49H Centimeters,N/A
https://www.amazon.in/Havells-Pulse-500-Leak-Resistant-Black/dp/B0DZX4LWW5/ref=sr_1_50?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-50&xpid=MNd-klT5-OOoW,"Havells Pulse 500 Watt Mixer Grinder | 3 Stainless Steel Leak-Resistant Jars (400ml, 800ml, 1.2L) | 3 Speed Control | Heavy-Duty ABS Body | Durable SS Blades | Air Vent Technology | Black",Havells,3895,1986,49,4.2,3025,Havells,2 litres,BLACK,27.1D x 11.2W x 14.6H Centimeters,Adjustable Speed Control
https://www.amazon.in/Elgi-Ultra-Bigg-2-5-Litre-Multicolor/dp/B00OUHNLPA/ref=sr_1_67?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.idrNB0stu8VY15jpxhayZwIyXitwiQgRrhK0Ip2hJXqTunrkRi_uZSXyuPEpgfRgAgAIpzk1K6HCcovdikyhqYTr_CHSfDFSxYRUMyvY_qQxzOP_ubIf2Ap-2YATF5VW6CbZBiStiIqZ-V7K3psBrJFyxT95inreXPzdeusQo5z4KnfRbElWV2GHcbfH0ii-w8Xu8pKKVTKboxosJ85Zk0rz6XlGnjlC4leQxG3FMOs.bA9ktQNZFRegcOv4kWeIiV5byj6OkIIDE-BihfS5e64&dib_tag=se&keywords=grinder&qid=1759257058&sprefix=grinder%2Caps%2C236&sr=8-67&xpid=MNd-klT5-OOoW,"Ultra BIGG+ 2.5 Litre Table Top Wet Grinder - White | Digital Timer - Fast Grinding Conical Stones, 150W Motor & 5 Years Warranty | AISI 304 Food-Grade SS Multi Utility Cylindrical Drum, CE Certified",ULTRA,9990,8450,11,4.1,1444,ULTRA,N/A,Blue,56.5L x 36.5W x 31.5H Centimeters,N/A
